source,target
2459340000,2835451658
325638138,2835451658
58371104,2835451658
907474050074759168,2835451658
23378226,2835451658
21776947,2835451658
759886365311905793,2835451658
22841302,2835451658
3036938408,2835451658
525028644,2835451658
1270865141324812290,2835451658
1239521164126494720,2835451658
352972746,2835451658
1267602072452636674,2835451658
790053017773076480,2835451658
369125972,2835451658
446525089,2835451658
143867767,2835451658
760769597503053824,2835451658
761281003088412672,2835451658
1486186482,24295482
1486186482,19426551
1271143368488345605,2835451658
63323801,2835451658
901875412044836864,28880146
2669109181,3063892271
1099651613113942018,2835451658
425984551,2835451658
1100481732233564161,2835451658
15602334,2835451658
1319166865,2835451658
55255251,2835451658
877708605256069120,2835451658
1249630022442405888,1405886484
3352920744,2835451658
777611781715943424,2835451658
1266147665529765892,2835451658
908851376532451330,2835451658
73025974,2835451658
797224763160690688,2835451658
80313943,2835451658
1264400901411868673,2835451658
728419156580773888,2835451658
2248332766,2835451658
18856444,2835451658
1157453631819571200,2835451658
1249560415543021568,2835451658
1181631465014083584,2835451658
706250022678085636,2835451658
80402739,2835451658
40718004,2835451658
56753561,2835451658
16254147,1215614227303600131
16254147,1851614221
20218885,2835451658
699774854111821824,2835451658
929457256156090368,2835451658
493390391,2835451658
599790722,2835451658
1218926991967182848,2835451658
950712854,2835451658
1325453365,896769762042142721
1068532496,2835451658
1325453365,2835451658
1035668699615612929,2835451658
2320140193,2835451658
3258342944,2835451658
793123531429216260,2835451658
717037294092423170,2835451658
1002072790621671425,2835451658
76072692,2835451658
894381348,2835451658
243944088,2835451658
862477274,2835451658
26516292,2835451658
1143932261869355008,2835451658
1020858350060351488,2835451658
1865874481,2835451658
1240097165726420993,2835451658
374253165,2835451658
3325022811,2835451658
3325022811,2835451658
1012245113555173376,2835451658
2612930640,2835451658
23154538,2835451658
4698562801,3063892271
112929834,2835451658
2919953982,2835451658
270627289,2835451658
18385910,2835451658
450856196,2835451658
35858504,2835451658
1063421672726892549,2835451658
820438142561832960,2835451658
609281710,2835451658
751139928529141760,20394822
870782044430753792,2835451658
1273389886121402378,2835451658
1156206463,2835451658
3005458093,2835451658
1258986769141415940,2835451658
4391005874,2835451658
16475620,2835451658
898099852294340612,2835451658
886338563062812674,607159536
779024986220527616,2835451658
3016975580,2835451658
3333191577,2835451658
243944088,2835451658
2473307131,2835451658
1087523328712048640,2835451658
1713863852,2835451658
1177977751132889088,2835451658
862595479,2835451658
264255998,2835451658
906675799,2835451658
2919953982,2835451658
1131473435551518721,2835451658
1081692877,2835451658
1312241617,2835451658
4217562141,2835451658
136232735,2835451658
5820162,2835451658
1184916289573281795,907354122613149697
122104735,2835451658
23176316,2835451658
1145037551159402496,2835451658
44182807,2835451658
762878463711649792,534881613
1243935396297351170,78523300
41181211,2835451658
41181211,14604442
867285938757484547,2835451658
3873671542,2835451658
1168665682067591168,2835451658
41734916,2835451658
963825682936680448,2835451658
108013449,2835451658
1288631797052510208,2835451658
825874962460323840,2835451658
32974518,1267973798625775616
23220961,2835451658
996505647943315456,2835451658
894746377015525376,2835451658
1087511459754520576,2835451658
2458410882,2835451658
1107229492538474497,2835451658
2467367264,2835451658
1452623588,334921581
920107419266699264,1132946492799430656
1269144639837278208,2835451658
984290775809716225,64927259
984290775809716225,11134252
3255213497,2835451658
518131570,2835451658
3306380546,2835451658
813908665828777984,2835451658
1018140491005743104,2835451658
720606338,2835451658
928848156,2835451658
1065048907372220416,2835451658
4835201937,2835451658
3320095912,1267973798625775616
798993713842176000,2835451658
2756992920,2835451658
381858912,2835451658
822510312884670465,2835451658
17869396,2835451658
96067307,2835451658
1141923956296843264,2835451658
1270086929430843393,2835451658
714949505720823808,2835451658
282686727,2835451658
33390685,2835451658
1259727472494592000,2835451658
951245732333473792,2835451658
1901733150,2835451658
521752323,2835451658
980095456775557120,2835451658
980095456775557120,14604442
807030537378471937,2835451658
1203375689921179649,1118238216996511746
28791508,2835451658
810315318992064512,2835451658
1700316972,2835451658
21188017,2385209545
620530422,2835451658
32010718,2835451658
16007465,2835451658
3144785481,2835451658
942283626640748544,1148545810172456960
2752985118,2835451658
2469820152,2835451658
1285049831359012864,2835451658
1251320009621516289,116502194
1024092276610322432,2835451658
785867337043996672,2835451658
958091462482083840,2835451658
958091462482083840,14604442
3040822493,2835451658
3040822493,14604442
795004879219621890,2835451658
329688737,2835451658
1390790131,2835451658
793925243509145600,2835451658
22564891,534881613
851948056912306176,1349136991078785025
1197876720751263746,2835451658
354234090,843210563190771713
217707946,2835451658
236306129,2835451658
706862762979237888,2835451658
912536502709649413,2835451658
912536502709649413,14604442
1132147396375339008,2835451658
101251141,2835451658
972972614523158528,350822109
2952079533,2835451658
874763028,2835451658
874763028,14604442
270746819,2835451658
985483598,2835451658
1273003622,2835451658
1279494527640915968,788148633074077696
837374054952652801,2835451658
18587683,2835451658
18587683,14604442
515642233,2835451658
19951790,2835451658
19951790,14604442
805930081,2835451658
198968021,2835451658
198968021,14604442
764105871416700929,2835451658
764105871416700929,14604442
556276378,2835451658
2638999133,2835451658
575955735,2835451658
110564591,2835451658
358956687,2835451658
21863728,2835451658
269957238,2835451658
1255152234754478082,78523300
1250541372,2835451658
50292896,2835451658
830448331721682944,2835451658
830448331721682944,14604442
785078736550977536,2835451658
204808010,2835451658
815599477524336640,2835451658
815599477524336640,14604442
793622750216585217,2835451658
1269472997582139393,2835451658
1269755101096394753,2835451658
1168216059079536640,2835451658
1026986051947003904,2835451658
1175871910086881286,2835451658
194968483,2835451658
2196341480,2835451658
1288657149808214017,2835451658
1068312225079808002,1651758348
1068312225079808002,10774652
898253024971309056,2835451658
3307400673,51759517
1287208518198734848,2835451658
1287208518198734848,14604442
1152145979296161792,814970546366611457
867465399763439617,25202268
1132707738,2835451658
495495047,2835451658
124822967,2835451658
269256017,351411915
927598047223341057,2835451658
824186612754055169,2835451658
824186612754055169,14604442
2705305118,2835451658
999010598644928512,2835451658
917078498187075584,2835451658
445969300,4150773377
1016401983639519232,2835451658
25733340,788148633074077696
822013,2835451658
835441211922001920,2835451658
1259592289,1074480192
1259592289,39308549
375247545,2835451658
920528749,25202268
915028359729618944,2835451658
1068554009995354113,22153676
1046392966514786304,2835451658
2616024458,917756296555892736
1094008720709861376,2835451658
16320885,2835451658
948003511278678017,2835451658
703776229019639808,2835451658
703776229019639808,14604442
1174296522965409794,2835451658
596174897,2835451658
596174897,14604442
1838231437,2835451658
1838231437,14604442
2352827005,2835451658
1132356190623731713,2835451658
1132356190623731713,14604442
1106669033447931904,25202268
4372233322,2835451658
4711406415,2835451658
4711406415,14604442
3292593735,22991930
778536555359178753,2458796156
999453985,2835451658
999453985,14604442
818981396492341248,2835451658
818981396492341248,14604442
159413218,2835451658
159413218,14604442
834714107202789377,2835451658
834714107202789377,14604442
887758764232847360,526311519
4651829368,2835451658
4651829368,14604442
108450607,2835451658
108450607,14604442
17035156,788148633074077696
721367070923890689,25202268
116972863,7517222
34471581,1074480192
34471581,2835451658
34471581,2835451658
1286040034794037249,2835451658
2829177580,2835451658
1245435741406142466,18708561
1245435741406142466,6395222
733899164,2835451658
70883242,2835451658
609281710,2835451658
4310770282,2835451658
1254802797440139270,25202268
47497573,2835451658
756139310,2835451658
701081762437296128,25202268
111800440,1043185714437992449
2310987465,2835451658
802939899246690304,25202268
1084152879575777280,25202268
783046681,1267973798625775616
16487912,45360908
16487912,753318552514551809
860692711,2835451658
1253075727681011714,334921581
287434334,2835451658
526721308,334921581
807631306762948608,755974477343850496
27938485,2835451658
710594571739271169,2835451658
483686823,2835451658
734210618182369280,907354122613149697
552725606,2835451658
732933742877085696,2835451658
1271415541706547202,2835451658
783421940388270081,2835451658
3358431453,25202268
98769374,2835451658
742500933951750144,334921581
2453561468,2835451658
2310232687,917756296555892736
43402775,2835451658
847480128,25202268
1481429426,2835451658
985483598,2835451658
61059961,2835451658
3177941678,2835451658
4799378539,2835451658
821085209508585476,2835451658
1478717713,2835451658
866569272,2835451658
1235028271131234304,2835451658
1279968402921136128,2835451658
238455300,2835451658
27457044,2835451658
1152242892385267713,2835451658
2725099346,2835451658
60799419,1267536899977117702
835668309165150208,2835451658
4421492243,2835451658
583271416,2835451658
2758984424,2835451658
35132181,2835451658
1178733891689037824,2835451658
89719683,334921581
22859040,2835451658
18161004,10228272
782642514356416516,2835451658
2188274489,91882544
2188274489,92186819
797959500871278592,2835451658
2362158763,2835451658
1144704385576050688,3057616522
1287727762170621963,457984599
1287727762170621963,18247062
1287727762170621963,292263105
1287727762170621963,62125299
1287727762170621963,56561449
1287727762170621963,58579942
1287727762170621963,28628850
2329435819,2835451658
47483638,2835451658
753922845063778304,2835451658
753922845063778304,995108742713651200
1512098724,2835451658
185648300,844081278
803080014,2835451658
247529271,2835451658
137423395,2835451658
733576813243301888,2458796156
244195653,2835451658
2769473164,2835451658
394202561,2835451658
18746944,350822109
1279891552303710211,2835451658
1243705851988369412,2835451658
1095355826607407106,2835451658
779121548938448896,2835451658
940794840144580608,2835451658
1145819623327227904,2835451658
3328922783,2835451658
2490647311,2835451658
62047881,17537467
842416011655688198,2835451658
3036938408,350822109
344885697,2835451658
1260735441138905089,2835451658
525295433,2835451658
2654543552,2835451658
51897156,2835451658
407771701,2835451658
1220054471604101121,2835451658
83503903,2835451658
46916822,237299871
876424579,2835451658
1273492832,350822109
1180874003734384641,1191733036133552128
1180874003734384641,1074480192
1180874003734384641,18708561
1180874003734384641,14604442
1180874003734384641,3023272478
1180874003734384641,31310158
1180874003734384641,73181712
1180874003734384641,15647676
1180874003734384641,1191733036133552128
1180874003734384641,8859092
1180874003734384641,14276094
1180874003734384641,15224275
1180874003734384641,46705002
1180874003734384641,18708561
1180874003734384641,14604442
1180874003734384641,3023272478
1180874003734384641,31310158
1180874003734384641,73181712
1180874003734384641,15647676
1180874003734384641,1191733036133552128
1180874003734384641,8859092
1180874003734384641,14276094
1180874003734384641,15224275
855819511450226688,390675419
251448803,350822109
1267872201543303169,350822109
634800180,2835451658
1439806267,2835451658
309106105,964948385018019840
329772412,2835451658
1265942294710140929,2835451658
3871048160,2835451658
47602140,526311519
1165836698212691968,2835451658
339029926,2835451658
37974926,2835451658
949241396640321536,2835451658
2822815598,2835451658
1116083639694045184,2835451658
274643645,2835451658
787982249169944576,2835451658
21693607,2835451658
2284399146,2835451658
738066930246942721,2835451658
756281613714087936,2835451658
772874691149266945,2835451658
63767302,2835451658
1250735594222882817,2835451658
1263488324888641537,907354122613149697
1278984544851562496,1917965538
754802252934582272,2835451658
781200555725168640,2835451658
809198064657399808,2835451658
1236064880794521600,1149459105121230849
2781426697,2835451658
1259846310267621378,2835451658
2189643565,2835451658
1232750627207426055,526311519
2988153540,17537467
119748748,2835451658
1149001810465570816,2835451658
2473282554,2835451658
527881024,2835451658
577616830,2835451658
2316176100,2835451658
3320941218,2835451658
436786639,2835451658
615916779,2835451658
21791956,2835451658
1132147396375339008,2835451658
429241249,2835451658
928518338417954816,2835451658
382446125,2835451658
707003090122047488,2835451658
427683157,2835451658
4794295392,17537467
1266852541700210688,2835451658
938901218029694976,2835451658
373415933,2835451658
1219821995149234179,17537467
820059028864704514,2835451658
863545138269868032,2835451658
4160021788,2835451658
1134868826,2835451658
349810823,2835451658
703312431817199616,2835451658
972998388697333761,2835451658
183411576,2835451658
43730427,2835451658
1117074058129104896,2835451658
2740447545,2835451658
21160835,2835451658
797707476275560448,2835451658
450911502,2835451658
28716183,2835451658
24043278,2835451658
1135187624803667969,2835451658
1066394967839518721,2835451658
75395241,2835451658
883634756,2835451658
4348731855,2835451658
1118231150647042049,2835451658
2881533503,2835451658
75774668,2835451658
1079509593066217477,2835451658
805464108724264960,2835451658
307476067,2835451658
1118231150647042049,2835451658
455147366,2835451658
832068574760017924,45360908
832068574760017924,753318552514551809
104850722,2835451658
830417378173267969,2835451658
991633694942224384,939091
827776755511369728,2835451658
202864920,2835451658
1056191841727664128,2835451658
761524413326032896,2835451658
32822134,2835451658
297670560,45360908
297670560,753318552514551809
430172677,2835451658
35270785,68920005
129256025,2835451658
847097433758879745,2835451658
605941317,2835451658
622274766,2835451658
1184564646096883712,836278372539985920
2853360373,2835451658
3146781148,2835451658
823244697711812608,97530140
1148607676324241408,68920005
985141593115111424,2835451658
785923212467208192,2835451658
427352712,1851614221
43005978,2835451658
249956576,2835451658
711015949697216512,2835451658
3368032828,2835451658
964658316021587970,2835451658
1230148564833075200,2835451658
162575344,2835451658
357630992,2835451658
1056718043768745984,2835451658
419015420,2835451658
824994768593776640,2835451658
1852059997,2835451658
473263822,252365681
1202169343250821120,2835451658
1241411048684556288,2835451658
952034285501861888,2835451658
1224425509,2835451658
1272728408108052480,2835451658
1268950606221172737,2835451658
1242344212328140800,2835451658
2191560925,2835451658
1041201547269398528,2835451658
1354595803,2835451658
2375166026,2835451658
348581585,2835451658
943564794921127937,2835451658
949766107694473216,2835451658
1272367567324114946,2835451658
978311048217243648,2835451658
4427756133,2835451658
128206723,2835451658
943564794921127937,2835451658
951901214794534913,2835451658
967487063644950528,2835451658
10621932,2835451658
2906209465,2835451658
480729177,2835451658
547606698,2835451658
1040516853443907585,2835451658
809135994221907968,2835451658
2876474782,2835451658
816141849282756608,408816873
36707503,2835451658
106944527,2835451658
1107431625762226176,2835451658
1184037452,2835451658
1146896015519358977,2835451658
827696241530204161,2835451658
47474439,2835451658
110483214,2835451658
1409551428,2835451658
1290711343365001224,2835451658
1237986930555486208,2835451658
1066213910511058944,2835451658
2183091302,2835451658
1169410448594071552,29097819
1169410448594071552,2835451658
2387249755,2835451658
138592545,2835451658
905875182958637056,2835451658
1290618728233672704,2835451658
985483598,2835451658
1259990390419136512,2835451658
959261020547158016,2835451658
1914930241,2835451658
958926375586418688,2835451658
1200345432,2835451658
1161951470549381120,2835451658
832016983,2835451658
1130066726,2835451658
59690525,2835451658
59690525,995108742713651200
1907065694,2835451658
1907065694,995108742713651200
815933472,2835451658
815933472,995108742713651200
959447261695508482,2835451658
820557683115769856,2835451658
527782685,2835451658
1133767284822962178,2835451658
71545482,2835451658
4872993094,2835451658
1246799084482166785,2835451658
4658822305,2835451658
1213514373634805760,1267973798625775616
759919784439877632,2835451658
1268336935195607052,2835451658
23551268,1282595900284497921
23551268,14604442
4234685303,2835451658
4234685303,995108742713651200
824186612754055169,2835451658
824186612754055169,995108742713651200
1044136219062427648,2835451658
1149477850728132608,2835451658
874763028,2835451658
1144270123538243585,78523300
21564446,2835451658
21564446,995108742713651200
176983555,2835451658
839834096,2835451658
839834096,26545118
898214113754714112,78523300
1345592365,2835451658
918676217838034944,2835451658
3312585086,2835451658
794105833,2835451658
814835918335078400,2275263456
4259148751,2835451658
1286040034794037249,2835451658
18775094,2572956582
3296650001,2835451658
1182580920567529472,2835451658
110162169,2835451658
782737922638295040,2835451658
831434952667455492,1487313494
3040822493,29097819
3040822493,2835451658
144033709,2835451658
21368516,2835451658
1223337224898600964,2835451658
2375148517,2835451658
65956948,2835451658
65679119,282695161
29384449,2835451658
1120659114,29097819
1120659114,2835451658
818174735028723712,25073877
818174735028723712,39344374
818174735028723712,823367015830323201
818174735028723712,22703645
818174735028723712,1251517340321304582
818174735028723712,971841850695979010
818174735028723712,18584875
818174735028723712,1277439038077784064
818174735028723712,1084375028
818174735028723712,1349154719386775552
1278327933208334336,2835451658
1225749145,2835451658
2685205465,2835451658
1176895606608007170,2835451658
12687632,2835451658
583271416,2835451658
29313455,2835451658
270746819,2835451658
2734574376,2835451658
2424433766,2835451658
950712854,2835451658
816303090693537792,2835451658
270988312,2835451658
919598362726453249,962949018098786304
261879446,2835451658
998373142853713920,2835451658
800229541553635329,2835451658
991524069219733509,9567972
991524069219733509,15082408
610611599,1467447012
218977393,2835451658
2932650620,2835451658
425591018,2835451658
144059845,2835451658
25177783,2835451658
21603495,2835451658
431095822,1467447012
287314441,2835451658
214517287,2835451658
788919820398059520,2835451658
753742256,2835451658
2356185354,2835451658
1168947706225733634,2835451658
23177460,2835451658
1231458030627303424,2835451658
2801399401,2835451658
1144721077433753603,2835451658
98769374,2835451658
126437961,2835451658
2836578730,2835451658
1446411870,2835451658
598701030,2835451658
2522524999,2835451658
3262060206,2835451658
73423767,2835451658
548757643,2835451658
3395386792,2835451658
906598902475972608,2835451658
104930486,2835451658
146746740,2835451658
4669098342,2835451658
760643959072911364,2835451658
1865874481,2835451658
23603940,1074480192
23603940,2835451658
395301614,2835451658
2305154114,2835451658
1213514373634805760,2835451658
1152865105123479553,2835451658
1240079581031337986,2835451658
341682889,2835451658
1268935536045109250,22153676
148624949,2835451658
1957663082,2835451658
369791541,2835451658
85723272,2835451658
1088373282313711616,1074480192
1088373282313711616,2835451658
797864545402372098,2835451658
1259601011024396288,2835451658
1010746978479890433,18219943
997517214180892672,2835451658
1025041364625633280,1074480192
1025041364625633280,2835451658
2871909807,2835451658
822693356216184833,2835451658
871979430,2835451658
1055472795289710592,1074480192
1055472795289710592,2835451658
725049198618497029,2835451658
1267101879793844226,2835451658
35961474,2835451658
803820554709061633,2835451658
954395114117443584,2835451658
1248611407198732288,78523300
1194708624892977152,2835451658
731490551888019458,42626710
1025755951,2835451658
950976000,2835451658
1276584435425705985,2835451658
48298147,2835451658
822355214422441984,2835451658
1045500086640242689,2835451658
389648599,2835451658
4078092935,20776147
4078092935,292929271
4078092935,39308549
1144745799827566592,2835451658
785314787366502400,2835451658
38830028,2835451658
176983555,2835451658
3161520762,2835451658
240742120,2835451658
20089394,2835451658
50927030,2835451658
43452317,2835451658
1410498362,2835451658
822551343810379777,2835451658
1268528386814722051,2835451658
310812908,2835451658
806311904973099008,2835451658
22675766,2835451658
956575870298284032,2835451658
65114554,2835451658
1155112997712478208,2835451658
69889208,2835451658
1128025706359865345,2835451658
3951736702,2835451658
3273452412,2835451658
764786132148113408,2835451658
947878134292058112,2835451658
1025918291271933953,2835451658
116349386,2835451658
882025280436568064,2835451658
619494083,2835451658
41313253,2835451658
2211073554,2835451658
898306168044621824,2835451658
418312949,52338305
418312949,20118767
9729112,2835451658
381778512,2835451658
1020327887927414785,1053239240623038465
1020327887927414785,3232960847
717851924188364800,64643056
14621898,2835451658
2744197724,2835451658
931681289614385158,2835451658
27866022,2835451658
857203249,2835451658
269626144,2835451658
540245338,2835451658
1141205811340800001,2835451658
2377683558,2835451658
814835918335078400,2835451658
312431760,2835451658
56819318,2835451658
1229481840903360513,2835451658
1246091944234594304,2835451658
1219593245178716161,2835451658
1198128409437753344,2835451658
837802235501273090,2835451658
1213863758428135425,2835451658
1152242892385267713,2835451658
14130785,2835451658
399572379,78523300
4538678081,357490096
1246302444004360192,78523300
398241303,403735368
4830435670,22153676
305848096,78523300
1240752219055509504,78523300
1268065743754661889,2835451658
1121321329209282562,2835451658
909545343045525505,1190361679999197184
531611231,2835451658
1268558990738415616,422798683
735201486913835010,2397974054
2896213613,29097819
2896213613,2835451658
1146408797646270466,804153957463396352
4751156820,2835451658
704126462840864768,78523300
1587513404,2835451658
14192792,2835451658
1130932941373227009,78523300
153536617,2835451658
511006601,78523300
172350812,2835451658
788909863812214784,78523300
896529204228968448,2835451658
2752985118,2835451658
1055905292,2835451658
1231044484261019648,29097819
1231044484261019648,2835451658
27871616,2835451658
1942373090,2835451658
913963465,29097819
913963465,2835451658
471261124,2835451658
994016144284573696,78523300
604954282,2835451658
1000072283732500480,91882544
1000072283732500480,92186819
22057696,2835451658
738780132639440896,2835451658
1188257001333092353,2835451658
904793989710303232,78523300
1098765949396811777,2835451658
579303678,708451345360035840
904475566530859008,78523300
1077797676559691776,2835451658
801314281010692097,2835451658
235583939,2835451658
1226213399656157185,78523300
2641493758,78523300
912156652551499776,78523300
1091846620059189248,78523300
1359918404,78523300
794668993042935808,78523300
325857039,2835451658
803906484,78523300
3163165124,2835451658
711640369134497792,91882544
711640369134497792,92186819
1245774810594062336,2835451658
220054942,78523300
824637939384594432,22153676
2194548046,78523300
1234915353316093952,78523300
773762070257033216,2835451658
1022501982773243906,2835451658
1117716266934886400,2835451658
614824046,2835451658
841373511734177794,2835451658
1213867480084447232,2835451658
900879820317503488,78523300
836356500,2835451658
1236046103767810055,2835451658
2588151718,403735368
1185891739544047616,78523300
993067902,403735368
2208256824,78523300
827150451841835010,78523300
87880590,2835451658
1259440570956685312,22153676
1227013195799252992,143509522
1227013195799252992,2369680819
1227013195799252992,28734175
1227013195799252992,2835451658
1227013195799252992,2959038668
48501622,78523300
967349617,78523300
1097671182487355392,78523300
99046580,2889209528
99046580,971099892662726656
1171492704108175363,78523300
599697567,78523300
33966598,25202268
3238315716,78523300
561313849,2835451658
291062420,991269050
291062420,291062420
66625688,22153676
540506535,78523300
2547164918,78523300
120881763,78523300
2414294636,78523300
550718971,78523300
4157320829,2835451658
962139386514169856,78523300
1225483444848865280,78523300
1108084913910226945,78523300
4333835726,78523300
101805057,78523300
1090810775223128065,78523300
375775977,2835451658
1153021034091728896,3130805285
525862144,2835451658
45647641,2835451658
1860925356,2835451658
831484341465260032,2835451658
2764357665,2835451658
67801872,2835451658
110511434,2835451658
626917758,2835451658
2843813354,2835451658
846562058606854144,2835451658
324233411,324233411
324233411,529639879
324233411,992870137240764417
324233411,939091
161197560,2835451658
1096941458,91882544
1096941458,92186819
1046731922121076736,1190361679999197184
230893754,91882544
230893754,92186819
72718263,47199132
72718263,770308464
4855338972,2835451658
706602069222944768,2835451658
189635927,1169693622096343040
16377693,2835451658
785314787366502400,2835451658
3196401303,2835451658
40693519,2835451658
52416277,2835451658
1241995597,2835451658
999284927677026304,2835451658
816124239388360704,2835451658
347720738,2835451658
1005206587277967361,91882544
1005206587277967361,92186819
875108269127335936,2835451658
41838636,2835451658
757976461408075776,2835451658
3971344888,2835451658
18604137,2835451658
4718260708,2835451658
208750348,2835451658
85641619,33276161
748253412064636928,1074480192
1051470752103505920,91882544
1051470752103505920,92186819
30129303,2835451658
40869858,2835451658
1199200536085639168,91882544
1199200536085639168,92186819
121541121,91882544
121541121,92186819
319316356,2835451658
945423058759806981,91882544
945423058759806981,92186819
4307500874,2835451658
343396600,2835451658
532046218,2835451658
2351783978,2835451658
796508008503214081,2835451658
351234342,2835451658
1218203858104725511,2835451658
1092565662424166402,2835451658
1240326330,2835451658
2278340414,2835451658
378885592,2835451658
1239521164126494720,2835451658
217903989,2835451658
1271415541706547202,2835451658
4822109530,2835451658
18746944,2835451658
1020011513485189120,2835451658
723539075697926144,2835451658
1002000550995443713,2835451658
1139413539863425024,2835451658
1042956581493723136,2835451658
1375701871,2835451658
89467699,2835451658
266079348,91882544
266079348,92186819
1222495866688364545,2835451658
1061345951418368000,2835451658
1146056095661613057,2835451658
19418408,2835451658
1068573960168718337,2835451658
956236829879033856,91882544
956236829879033856,92186819
630649925,2835451658
1250899245579763712,2835451658
399837603,2835451658
1096574186716225536,2835451658
756317937108221952,91882544
756317937108221952,92186819
1176210929106804741,2835451658
2680199714,2835451658
249377494,98956941
2172470238,2835451658
927217549699301376,2835451658
1252014501253218304,91882544
1252014501253218304,92186819
1053240544506339328,1190361679999197184
1051916884076089344,2835451658
883363285,91882544
883363285,92186819
967298930,2835451658
824632347773595649,539566673
824632347773595649,23022687
824632347773595649,92186819
3040822493,2835451658
797207016448081920,1074480192
1193677078903672832,2835451658
273764520,2835451658
1214284561674166272,2835451658
2787155674,2835451658
920409155269259265,2835451658
1041201547269398528,91882544
1041201547269398528,92186819
369318439,2835451658
1011847772,2835451658
1270432062886096896,2835451658
573053124,2835451658
861030080495136768,2835451658
912092963932479488,91882544
912092963932479488,92186819
716729659161882625,2835451658
346703493,612473
2997911313,2835451658
1106900767187845122,1074480192
1066755445,2835451658
216179863,91882544
216179863,92186819
18859407,2835451658
1263682231643410432,2835451658
2922429365,2835451658
1150270834293870592,91882544
1150270834293870592,92186819
1033395463838412800,2835451658
1215810207357587463,2835451658
18470593,1074480192
3284481361,2835451658
4237161445,2835451658
724717076871557120,2835451658
1239625639050739713,91882544
1239625639050739713,92186819
17830132,91882544
17830132,92186819
1964070954,1074480192
1181230436707487745,2835451658
1273443922367242240,2835451658
1143932261869355008,2835451658
199030565,91882544
199030565,92186819
885699085990318082,91882544
885699085990318082,92186819
856578763,2835451658
292462276,91882544
292462276,92186819
1262967319636127746,2835451658
25845457,2835451658
1224193274954448896,2835451658
758839660814577664,2835451658
903356820848349184,2835451658
337807611,2835451658
809135994221907968,2835451658
939141124823879681,2835451658
976681201,2835451658
844988187873333248,2835451658
1168709729402720256,2835451658
103790431,2835451658
1888284258,2835451658
801711806,2835451658
1095082853795213312,2835451658
1390538514,2835451658
79805460,2835451658
926598625278550016,2835451658
1265307620786700289,2835451658
54102528,2835451658
55976150,2835451658
9729112,2835451658
20261613,2835451658
833520240273268736,1074480192
1288268056943382530,2835451658
926048859767410693,2835451658
18571453,2835451658
1286435429542244359,1074480192
1286435429542244359,41634520
803829614032330756,1074480192
908851376532451330,2835451658
873136082740707328,2835451658
201066140,2835451658
67713711,88750092
67713711,23022687
463216196,2835451658
51648459,2835451658
1178348469062455297,2835451658
840035455500447744,2835451658
419759249,2835451658
1178788529851244544,2835451658
814979549503115264,2835451658
354468522,719276823809540096
354468522,2835451658
797049204648660994,2835451658
22564891,2835451658
830298205,2835451658
2334181448,2835451658
1215828991548043269,2835451658
9729112,2835451658
141902553,719276823809540096
1686703028,2835451658
2775468691,2835451658
2857844391,2835451658
28270706,1146954758579580928
28270706,2835451658
1183170466883817473,2835451658
1183170466883817473,14604442
28759135,274699227
28759135,713685253533995008
28759135,41001412
864817195234115584,2835451658
1130027587,814862644096225280
1921730791,2217181338
572335601,143509522
572335601,1146954758579580928
572335601,2835451658
595049956,330349571
1118097592292904960,92186819
1118097592292904960,169198625
2248922893,3018960919
1131714457011466240,230798300
1131714457011466240,1167544653534642181
444609317,98956941
1278029107662643200,1074480192
1278029107662643200,17469289
2238599521,1074480192
2238599521,17469289
139159502,1074480192
2773055900,98956941
4780731385,1074480192
2487266079,1074480192
1124303191162671104,1126220277594169344
1190297722978476034,1074480192
879692367393161216,98956941
905138029,1074480192
951572240751058946,2835451658
833432825181401089,2835451658
1270377869412311040,2835451658
356589309,2835451658
356589309,14604442
364992182,969223086322176000
1266086256875843586,1074480192
1266086256875843586,186646579
1266086256875843586,22055109
1266086256875843586,43919633
376287708,2835451658
4884790012,2835451658
3243595156,1070307347980054529
519659736,26642006
1068554009995354113,22153676
4793118819,885167849685340161
1172183250120454144,229828729
3116087143,2835451658
1016989946958286848,1281926718329171968
20889358,2835451658
899304517,2835451658
899304517,26545118
480392039,24363209
480392039,28964208
480392039,1101354170
578174608,2835451658
3394065790,895814938995957760
3394065790,9729112
3394065790,2835451658
2178663834,2835451658
186011752,1281926718329171968
1220330808420028416,2855788606
2765290225,2835451658
609099268,33276161
74384094,33276161
815312575009210369,2835451658
892190521166368770,33276161
26675268,10228272
1211423375790206977,33276161
837374054952652801,2835451658
574807922,1947301
1091835456080228352,2835451658
1097317622511742976,1074480192
1092052936836800512,159075330
1092052936836800512,95338477
1092052936836800512,80985167
17830132,2835451658
3314502931,2835451658
17934079,2835451658
874696817270718468,2835451658
890598390970634241,1074480192
796809077473083392,2835451658
1269096597742288896,1074480192
1169985595936038913,2835451658
2222177234,2835451658
4552716375,2835451658
1042570771946721280,2835451658
285321357,2835451658
3597774917,2835451658
1293538381,2835451658
1014564167070769153,2835451658
234356909,2835451658
907476270988054528,1074480192
907476270988054528,39308549
907476270988054528,4808402532
713492087346429952,22153676
733899164,2835451658
1248898097272565760,23145078
1052694191854297089,350822109
1109110534400544770,91882544
1270850215436709888,2835451658
1203733860623605760,2835451658
20597486,64643056
2882006433,48942356
798353863090835456,2835451658
415286150,33276161
214737641,2835451658
188139692,2835451658
896925556394086400,2835451658
1290173810822524928,2835451658
136232735,2835451658
829396768215465988,2835451658
21330482,33276161
